text,label
"nice looking place in a great location with great branding, but the doughnuts weren't that great. the two we got were very sickly, not all that tasty and very expensive for what they are!",2
"the most amazing doughnuts i have tasted and to know they have vegan options that taste just as great, would highly recommend ",5
"had these incredible doughnuts in their native australia, overjoyed they have made it to the uk. the best doughnuts in the northern hemisphere.",5
"yummiest doughnuts ever, small shop, lovely and friendly staff, lots of delicious flavours, loved the kit kat doughnut the most!",5
amazing range of doughnuts. loved by many. i had the robert di oreo one and it was great. cannot wait to try the biscoff one!**update: tried the biscoff one and it's my favourite!,5
"dont miss out on the nutella or rolo doughnuts, by far the best, i have tried them all :)",5
"artisan doughnuts to die for, if your in the mood for doughnuts give your taste buds a treat and skip the krispy cremes and go straight for these bad boys instead",5
"i really wanted to like this after the first donut i tried, but subsequent ones i've had were quite horrible.  they are also quite overpriced at 5 pounds a donut!",3
tasty vegan doughnuts but little bit expensive,4
"the donuts are nice. however, a fiver for one donut it is too expensive.",3
"below average doughnut covered in an excess of store-brought flavours with a cute name and an excessive price tag.  not good, not worth it, and the staff is rude!",1
"if i was going by i'd get a doughnut but wouldn't come specially. they are a bit overpriced. i wanted a sugar doughnut, don't like fillings but they didn't have it so had the nutella one... lots of nutella inside. this is just a kiosk, so you can only takeaway or eat it on the street.",3
may be a bit pricey but for the size of the doughnuts and the variety it's defo worth it!,5
they do percy pig doughnuts. well worth the trip!,5
"lovely little hole in the wall for doughnuts, i found them absolutely massive and full of filling. do good deals on the more doughnuts you buy.",5
"really good donut! one of the best in london, thicker than crosstowns and almost reaching chicagos best ones",5
bit pricey for a doughnut but bear in mind they are huge. i got the nutella filled one and it was delicious.,4
quite possibly the best doughnuts. great selection with the funniest names. give it a go ,5
"doughnuts look fantastic, however i found that they selected a doughnut from the front shelf - dry and stale. you really need to be providing customers with the freshest specimens - so would not recommend!",2
tried their christmas red velvet doughnuts its tastes and looks so delicious! will buy again for our christmas tea dessert,5
great doughnuts but you should probably share one with a friend because they are big!,5
"ordered online the day before, very easy pickup the next day! vegan doughnuts were delicious, the best tasting in london! doughnuts were already neatly packed in a box and presentation was perfect when we got them out later ",5
"if you want a doughnut in the west end, head here for instant carb satisfaction.",5
so delicious,5
great doughnuts! had a basic jam doughnut and it was done really well. prices decent and staff friendly. loyalty card available.,5
this place is literally a hole-in-the-wall and was literally heaving with people.  the doughnuts were extremely sweet and really way too expensive.,3
amazing! love this place!,5
amazing doughnuts. had bueno mars. tasted delicious!,5
