label,name,text
5,Chinatown Gate, 
5,Chinatown Gate, 
5,Chinatown Gate,Interesting place to visit with lots to shop around and places to eat.
5,Chinatown Gate, 
5,Chinatown Gate,Great to see the iconic gate!
5,Chinatown Gate, 
5,Chinatown Gate,"(Translated by Google) The Chinatown in London is beautiful, very complete, totally recommended. If you are in the city do not stop going

(Original)
El barrio chino en londres es hermoso, muy completo, totalmente recomendable. Si estas en la ciudad no dejes de ir"
4,Chinatown Gate,"(Translated by Google) Gorgeous

(Original)
Bellissima"
5,Chinatown Gate, 
4,Chinatown Gate,"It was a great experience
Near by the tube station.
Many Chinese, Japanese restaurants. And bars"
5,Chinatown Gate, 
5,Chinatown Gate, 
5,Chinatown Gate, 
5,Chinatown Gate, 
5,Chinatown Gate, 
3,Chinatown Gate,It's a standard Chinatown gate that you can see in most cities with a Chinatown so far as I'm aware.  It's no better or worse than any other.  Once you've seen one..
4,Chinatown Gate,The place is really cool and you can find some interesting food and other items but be prepared that its extremely crowded
5,Chinatown Gate, 
3,Chinatown Gate, 
4,Chinatown Gate, 
5,Chinatown Gate, 
5,Chinatown Gate,"(Translated by Google) Beautiful

(Original)
Bello"
3,Chinatown Gate, 
4,Chinatown Gate, 
4,Chinatown Gate,Exclusive shopping and dining
5,Chinatown Gate,"What you are missing from China home town, you can find it here."
5,Chinatown Gate, 
3,Chinatown Gate, 
5,Chinatown Gate, 
4,Chinatown Gate,Main gate to the China town in London.
5,Chinatown Gate, 
5,Chinatown Gate,"(Translated by Google) London's Chinatown, very lively and colorful with this sky of lanterns, we only tried one buffet at will as it was late December 25 and the restaurants were full and prices doubled that day.
This is to see to bring …"
4,Chinatown Gate, 
5,Chinatown Gate, 
5,Chinatown Gate, 
4,Chinatown Gate,"(Translated by Google) The entrance to Chinatown with a very colorful and decorated door is very impressive. The red lanterns along the streets literally transport you to a London China, with scents, colors and foods of all sorts and …"
5,Chinatown Gate,😀
4,Chinatown Gate, 
4,Chinatown Gate,Worth a visit
5,Chinatown Gate,Supercool
5,Chinatown Gate,"(Translated by Google) London

(Original)
Londres"
5,Chinatown Gate,Probably the best part of London.
5,Chinatown Gate,"(Translated by Google) Great

(Original)
Großartig"
4,Chinatown Gate,"(Translated by Google) It is Chinatown in London city.

(Original)
ロンドン市内の中華街です。"
4,Chinatown Gate,"(Translated by Google) Chinatown is rich in Chinese colors, Chinese food and beverages are plentiful and affordable, and it is worth visiting

(Original)
唐人街的中國色彩濃厚，中式餐飲口味繁多且價位適中，值得逛遊品嚐"
5,Chinatown Gate, 
5,Chinatown Gate,Chinatown ist very small but still good enough for a short walk
5,Chinatown Gate, 
5,Chinatown Gate, 
4,Chinatown Gate, 
5,Chinatown Gate, 
5,Chinatown Gate, 
5,Chinatown Gate, 
4,Chinatown Gate, 
5,Chinatown Gate, 
5,Chinatown Gate, 
4,Chinatown Gate,"(Translated by Google) It is worth visiting China Town, if you like exotic and extraordinary food! Price - performance ratio is completely ok! For me it was certainly not the last time I was there!

(Original)
Es lohnt sich China Town zu …"
2,Chinatown Gate, 
5,Chinese Tapas House 爱吃鬼小屋, 
4,Chinese Tapas House 爱吃鬼小屋,"Looks like several people posting 1-star reviews are doing so, if only as a means to vent their racist opinions of Chinese people."
3,Chinese Tapas House 爱吃鬼小屋,Not so bad
5,Chinese Tapas House 爱吃鬼小屋,Lovely food
4,Chinese Tapas House 爱吃鬼小屋,Good food
4,Chinese Tapas House 爱吃鬼小屋, 
2,Chinese Tapas House 爱吃鬼小屋,"(Translated by Google) Pleasant pancakes> this place

(Original)
可人煎饼 > this place"
3,Chinese Tapas House 爱吃鬼小屋, 
3,Chinese Tapas House 爱吃鬼小屋, 
1,Chinese Tapas House 爱吃鬼小屋,"Nasty food, they don’t seem professional with food hygeine. 
Stupid and annoying service. 
Wouldn’t recommend to others and definitely won’t come back."
1,CLOSED Hair and Beauty Studio,"(Translated by Google) This store is closed. I still have 90 pounds in it. If the store has a conscience, please reply.

(Original)
这家店关门了，我还有90镑的储值在里面，店家要是有良知的话请回复一下好嘛"
4,CLOSED Hair and Beauty Studio,"Closed already, some barbers moved to Miko Hair studio, also in China town"
3,CLOSED Hair and Beauty Studio, 
1,CLOSED Hair and Beauty Studio,"This is the worst place... My friends can not believe what they have done to my hair.

BTW: THIS IS THE FIRST TIME I GIVE A ONE STAR"
5,CLOSED Hair and Beauty Studio,Cheap massage good service. Decor is a bit outdated and it's quite a Chinese exclusive place. The masseuse there are not Chinese but rest of the services are majority Chinese customers. Massage can be noisy because of the thin walls. Was a …
4,CLOSED Hair and Beauty Studio, 
4,CLOSED Hair and Beauty Studio,"Came here for a emergency haircut & dye before going on holiday was quite busy however they manage to get me a stylist and did a great job. 
A special touch like offering a drink would've been nice."
4,CLOSED Hair and Beauty Studio,Very good massage. The decor is slightly tired perhaps but it’s clean. The staff and friendly and helpful. Worth a visit.
5,CLOSED Hair and Beauty Studio, 
5,CLOSED Hair and Beauty Studio,Great
5,Crispins Food and Wine 247,Great variety of products. Conveniently open *every* day of the year!
4,Crispins Food and Wine 247,"(Translated by Google) A very large selection of goods. The store is located between Soho and Chinatown in London.

(Original)
Bardzo duży wybór towarów . Sklep znajduje się pomiędzy Soho a Chinatown w Londynie ."
1,Crispins Food and Wine 247, 
1,Crispins Food and Wine 247, 
5,Crispins Food and Wine 247, 
5,Crispins Food and Wine 247, 
5,Crispins Food and Wine 247,Really good corner shop. Has a good selection of food. Recommend.
5,Crispins Food and Wine 247, 
5,Cuppacha, 
5,Cuppacha, 
5,Cuppacha, 
5,Cuppacha,The best bubble tea int he world!
5,Cuppacha, 
4,Cuppacha,"I normally go to T4 for bubbletea but when I am around chinatown, I will go to this shop which is still good."
5,Cuppacha, 
4,Cuppacha,Good bubble tea!
4,Cuppacha,"I love their bubble teas, but sadly the quality is uneven. Four times on five they are excellent, and the fifth time it's disappointing with flavourless tea. Often quite busy. A lot of options, I already came here at least a dozen of times and there is still stuff I'd like to try."
4,Cuppacha,Tasty bubble tea just near the Leicester Square.
5,Cuppacha, 
5,Cuppacha, 
5,Cuppacha, 
4,Cuppacha, 
5,Cuppacha,Almost as good as in Taiwan!😋
1,Cuppacha,Bad bubble tea :(
5,Cuppacha,cheap and normal taste
4,Cuppacha,Small space and quite crowded but great selection and quality. Totally recommend.
5,Cuppacha,Best bubble tea in London! Highly recommended.
5,Cuppacha, 
5,Cuppacha, 
4,Cuppacha, 
3,Cuppacha, 
5,Cuppacha,Great Service! Luna was really friendly and super helpful!!
5,Cuppacha, 
5,Cuppacha,"If you like Bubble Tea you'll love Cuppacha, it's a small place with a big choice and great service."
5,Cuppacha,delicious matcha redbean tea. Big variety of fruit tea.
5,Cuppacha, 
5,Cuppacha, 
5,Cuppacha, 
4,Cuppacha,"I regularly crave their mango milk tea, but they lost one star due to loooong lines and slooooooow service."
5,Cuppacha, 
5,Cuppacha,Italy look small but it is a fast working shop
5,Cuppacha, 
5,Cuppacha,Tried this for the first time had the rose lychee tea was really tasty.its possibly a very good refreshing summer drink however i tried it in december and still liked it a lot. Its a bit tricky to understand how its made but after looking …
5,Cuppacha, 
5,Cuppacha, 
5,Cuppacha,"Small place with a lot of options!

This place is always packed with people trying to get some tea. Don't expect to get your bubble tea in less then 5 minutes when there are people in front of you - they are busy with orders! I ordered the …"
4,Cuppacha, 
3,Cuppacha, 
5,Cuppacha, 
1,Cuppacha,Absolutely terrible. The boba tea was watery and trash. Do not go here.
5,Cuppacha,Great place my fav bubble tea don't get REG sweet as it's too sweet
3,Cuppacha, 
4,Cuppacha, 
4,Cuppacha,Good bubble tea but had to wait 15mins to make it
3,Cuppacha, 
5,Cuppacha, 
4,Cuppacha,Nice place to hang out.. nice tasting bubble tea.. it was really good.
5,Cuppacha, 
2,Cuppacha,"Intriguing place.

Took forever to be served. The woman serving me took a few minutes to work out how to give me 85 pence change for a £5 note.

I ended up receiving 50p in 5p's and 35p in 1 and 2p's.

The drink took such a long time to be made too.

2/10 - won't go again."
5,Cuppacha,I always eat here! Noodles are always fresh
5,Cuppacha,Best bubble tea place in London.
1,Cuppacha,"Should be on my black list, three people in front of the queue took 7 minutes to order. Then took over another twenty minutes to get the milk tea!!!! Sound crazy.  This was not sensible to create very crowded shop by keeping customers …"
5,Cuppacha, 
5,Cuppacha,Loved the place so much. The lady who served me is such a sweet person and the bubble tea was amazing. Thank you!
5,Cuppacha, 
4,Cuppacha, 
5,Cuppacha,"Fast service, even when super busy"
5,Cuppacha, 
4,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar,All good. Very nice beer and tasty food
5,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
3,De Hems Dutch Cafe Bar,"(Translated by Google) Sufficient ice cream

(Original)
Gelato sufficiente"
5,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar,Fantastic venue
2,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar,Very lovely place. Amazing selection of Dutch drinks. But a bit crowded and no table service. You have to go to the bar every time you want to order. And I wish they had a smoking area.
5,De Hems Dutch Cafe Bar,Nice bar for.somemnice beers
5,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar,"This pub has been there for years! Always good selection of beer and lager and good-humoured bar staff. No pressure on us either to buy more or to leave. Nice chips, fiercely expensive (though maybe not for the area)."
5,De Hems Dutch Cafe Bar,Best Hieneken outside of Holland
4,De Hems Dutch Cafe Bar,Nice sushi
4,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar,Great bar great choice if beers. Great for watching sports.
5,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar,Loads of European beers
2,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar,"Unusual choice of Dutch beers, was able to find a seat upstairs!"
1,De Hems Dutch Cafe Bar,"They were objectively racist. I have never written a review, but at a belgian pub, i was refused drinks (as is their right) without any clear reason (if you are passed out or throwing up you should be refused), but lucid it is shocking"
4,De Hems Dutch Cafe Bar,Unfortunately they didn't know what a 'bittergarnituur' was. Maybe as Dutchies we expected too much of the Dutch experience. Drinks were good though!
3,De Hems Dutch Cafe Bar,"Decent pub, often quite busy. Wouldn't suggest it for a 'Dutch' experience. Is more like a regular pub with some Dutch beers on offer.  Because of being so crowed, we left pretty early on."
4,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar,"Nice enough pub, good selection of beer. Quite expensive but expected for a central London pub"
5,De Hems Dutch Cafe Bar,"Love this place, my mum met my dad here over 20 years ago and no I go here with them age 20!! Crazy"
4,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar,"(Translated by Google) Nice bar with lots of Flemish beers

(Original)
Leuke bar met heel veel Vlaamse bieren"
4,De Hems Dutch Cafe Bar,"(Translated by Google) Nice place, discovered by accident after a day of wandering around London, a very pleasant place with delicious beers

(Original)
Leuke plaats, per toeval ontdekt na een dagje rond dwalen in Londen een zeer aangename plek met heerlijke bieren"
4,De Hems Dutch Cafe Bar, 
3,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar,"I think my granddad has been here during the 2e world war. He was sailing between england and holland as a captain for the dutch ""Koopvaardij"". He never told us were he realy stayed but i like to thinks that he drunk his beer in this pub.
Now my son lives in London and this is his favoriet Pub. It gives me a good feeling!"
4,De Hems Dutch Cafe Bar,Tasty Dutch beer
5,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar,"Fantastic bar with lots of Dutch and Belgian beer choices, I'll definitely be back again 🍻"
5,De Hems Dutch Cafe Bar,My favourite bar serving a wide choice of draft and bottle Belgium beers in a pleasant continental style bar. Also serving excellent continental food.
4,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar,Cosy pub. Usually quite quiet so you can always get a seat
4,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar,Amazing selection of beers and great screens for the football. Loads of space and seats upstairs if it looks busy downstairs.
4,De Hems Dutch Cafe Bar, 
3,De Hems Dutch Cafe Bar, 
3,De Hems Dutch Cafe Bar,"(Translated by Google) The price is more expensive, but in London's Chinatown, convenient and meet friends

(Original)
价格較為貴些，但在倫敦唐人街內，方便和朋友見面"
4,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
3,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar,Belgian beer on tap in London! This makes me happy.
5,De Hems Dutch Cafe Bar,Love the beer and the pub too
5,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar,"Having worked here over 10 years ago I have a soft spot for De Hems. It's less ""dutch"" themed than I remember but they still have a great selection of beers and some great Dutch snacks (I'd recommend the kaassouffle - breaded deep fried …"
4,De Hems Dutch Cafe Bar,"Very typical, nice atmosphere, many kind of beers"
5,De Hems Dutch Cafe Bar,My company booked an area upstairs for our Christmas Party 11/1/2020. The process of booking and the communication back and forth was very easy. We ordered off the buffet menu and the food was great. Catered for the vegans and vegetarians …
5,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar,"Awsome, so many beers"
3,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar, 
5,De Hems Dutch Cafe Bar,Always fun to be in London and visit a dutch pub. Nice athmosphere.
4,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar,"Some good beers, but there were some notable missing beers from the bottle menu."
4,De Hems Dutch Cafe Bar, 
4,De Hems Dutch Cafe Bar,"A great bar with a wide selection of beer and good food, but can get v busy."
